"PTS1","PTS2","PTS3","DTL1","DTL2","DTL3","ATL","MTAL","CTAL","DCT","CNT","CCD","OMCD","IMCD","Gene.names"
308.568503951846,255.57557728634,293.750234548813,18.7573967744578,12.9858699830745,3.89091367326919,4.52826144002961,57.0106503798965,17.4261817604109,16.8296088941988,6.98713047185148,3.58256673470822,2.87290333804935,0.26175615585105,"0610005C13Rik"
14.9117034841872,13.3093713784407,33.3282164841305,2.23675268677145,0.194634925265687,0.18324634909973,0,0,0.0106538459341557,0.0109266830205355,0.0379790635014543,0.0455478575387225,0.20667854192425,0,"0610006L08Rik"
45.8959017417497,32.1171461733036,76.8202959480481,36.555891072938,25.4377061354787,40.2302462627183,35.5872677894984,47.0069275608103,37.9244805115459,42.4393487488119,38.1103407625772,40.9338586031436,30.9044890704082,60.2004163607738,"0610009B22Rik"
1.02692408562553,0.934131124427416,1.20849215972348,0.667097358807562,0.632230127429286,1.05044671398281,1.01332645507139,1.87572285795554,1.07769296256791,0.797817468922983,0.409897595358234,0.586385901924699,1.07351161588301,1.53032419323242,"0610009E02Rik"
6.29506045290536,3.54077743725465,2.80130494059456,7.22311616532075,6.57659754113336,8.75718830307954,3.86297427751166,6.21305003601043,5.11380417021967,7.75778192645164,5.86461459795925,8.27345518320283,12.833422866615,10.9566877721597,"0610009L18Rik"
20.2405123455385,22.0958472714587,11.5917171175413,18.6445894788927,41.7115181351948,34.2754006983375,46.2835765563773,25.8165869675161,33.0007156346936,39.6648904965318,30.0658813121922,22.6972137044155,23.1135992990344,14.7401477130499,"0610010F05Rik"
18.8689994971043,15.3745095207802,12.6821984160094,28.0433343043391,17.052358585981,22.1435710680203,25.6158183938329,24.8114431485954,22.1344898955724,16.0919524267255,17.8454738017206,22.9609227957973,25.0538557786107,26.8776835122803,"0610010K14Rik"
0,0,0,0,0,0,0.0489270859561106,0,0,0,0,0,0,0,"0610012D04Rik"
102.847281586395,84.9393574758143,107.395706282896,60.007479630457,99.7343026019698,53.4095430003134,64.0686965658776,153.26638267267,101.666013151882,98.1946257488624,79.7407841829997,79.0483067584529,72.0619182842552,75.5170035381395,"0610012G03Rik"
0.924324109473929,0.489231864917047,0.485371507753706,1.69928282576972,1.22992175142938,0.552572775266771,0.616212690213894,0.444975841179984,0.183576076964285,0.026070623640897,0.0435494792487867,0.136643572616168,0.275571389232333,0,"0610025J13Rik"
27.2140549081659,27.3764941969192,30.7730465838324,86.1143465208029,62.4941049913989,77.4850178261661,74.3039786336465,47.9771622906109,33.1402943874949,29.430040676981,39.4575044004064,37.962066953013,65.5797589326014,112.538427767937,"0610030E20Rik"
0.580395644594111,5.22344777270837,2.11045483687416,2.43050810708635,0.632230127429286,0.857643155257782,1.33142246515996,0,0.00909984794103131,0,0.0681034866088182,0.18219143015489,0.551142778464667,0.160537549775234,"0610031O16Rik"
0.184864821894786,0,0,3.46480952629389,0.316115063714643,0.547420664247652,3.21830953829083,5.92257870771753,5.5700590683874,4.32948253211242,1.27053238086671,0.888183222005089,2.15981676214624,4.61104369372438,"0610033M10Rik"
28.4879705302375,27.7117409311281,41.9137506766762,85.1818807589688,79.0663983061742,83.1723115005982,79.5327534155738,62.4705170772609,57.6333887293107,49.3326068641757,61.0657822948808,56.2529057913163,69.0306330026995,40.868322319671,"0610037L13Rik"
0.627358039545667,0.714503075553698,0.894351942472473,4.33270136372444,1.80815845571823,1.1365134579557,2.01354372823829,0.0299909122397999,0.0991331825681929,0.0747626572784499,0.0250128990998165,0.1142422944584,0.808794540140551,0.703915831066672,"0610038B21Rik"
0.0446458188149316,0,0,0.207458234539824,0.228934222072161,0.170205120408096,0,0.0383598508563971,0.0106538459341557,0.0409574919903997,0.0932631412279528,0.156860085141314,0.336625385140007,0.643331680560214,"0610039K10Rik"
1.45293838769882,1.42926410889684,2.13430280238536,7.51069042281086,3.2640490581724,10.7748911291216,10.4271617220075,3.99836591872072,1.94421341812609,1.40885172512819,0.864016797348834,1.01035282191187,3.85300549433874,7.36023378359635,"0610040B10Rik"
0.446904646337465,4.09334030765207,8.27326280892994,2.77453574555588,0.915736888288646,1.05024780733024,2.36214864581993,0.0482075785299958,0.0638964319800018,0.071179242195666,0.0370596337979952,0.111883084979539,0.827403096170081,0.0802687748876171,"0610040F04Rik"
116.486050721252,27.9380454000222,5.67383927057931,29.6779017055636,67.4570138688963,19.4562351838886,14.444030713532,337.268578829233,321.112667553983,142.90027448095,192.6173791801,197.876424094813,148.180693434886,7.54820599597634,"0610040J01Rik"
0.219233470617162,0.505777220624421,1.97632240910077,0.471397192448568,0.228934222072161,0.183052471356762,0,0.118953089604575,0.0475627293657997,0,0.0239298565581168,0.0227739287693613,0.0534755299295873,0.0761159495129925,"0610043K17Rik"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0710001A04Rik"
1.09616735308581,0.560298740845855,0.448333515644792,1.03761325803802,2.36997262131789,2.64769728686907,2.59006641338228,6.03696173432034,1.85689676264314,2.53296150418822,1.04612795535762,1.5475242917628,3.16907097617183,2.89292618667334,"1010001B22Rik"
0.292311294156216,0,0,2.90758885043845,1.10598722328168,1.3015279151967,1.73084920470794,0,0,0.0109266830205355,0.0118831218599381,0.0227739287693613,0.855608478873396,0.0380579747564962,"1010001N08Rik"
0.0462162054736964,0,0,0.0945015586401946,0,0.0392425034933735,0,0,0.0216088965333508,0,0,0,0,0,"1100001I12Rik"
1.01881758535674,0,0,13.1562132422822,1.26446025485857,4.0499220562345,0.532568986063983,0,0.0116493148712093,0,0.126996180959435,0.108462794390948,1.12298612852133,0,"1110002E22Rik"
0.255772382386689,0.263383681428165,0.19978697929103,2.2637536616054,1.13825726673462,1.32703347846504,1.33512749546344,0.0475719921530139,0.130957173022866,0.230378646233817,0.0250128990998165,0.0227739287693613,0.59850242918044,0,"1110002J07Rik"
5.79136046881014,10.759288503393,9.7979356354118,13.2834788977546,15.5570795348798,12.8308314893519,22.5949198056122,14.8622519768356,7.21891076312467,16.2132695573213,10.9754502835306,10.8664399159661,17.0720251778326,17.4782903284608,"1110002L01Rik"
0.182694558847635,0,0,1.48327873365539,0.947989048527155,0.503685112845547,0.480971882808171,0.0436350169105894,0.0235428000927084,0.0423661632425305,0.0398448416716614,0.0683217863080838,0.537525565093824,0,"1110002O04Rik"
0.57079722373882,0.105506683086609,0.263670521340185,3.78408115431107,0.948345191143928,2.2106693943941,1.77795071326342,0.316647558427207,0.191140957127244,0.202851787879871,0.210677411952545,0.339183406413765,0.940669738914191,1.26803701577421,"1110003F10Rik"
65.2265554763361,45.7167025561778,82.1757037399566,113.093686574663,122.479808808606,143.992688602096,192.614761562589,97.2972017890616,86.2542399258895,88.1370265060679,96.5788205451598,97.73733807438,104.303770824438,149.385410168734,"1110004F10Rik"
